areasymbol,musym,muname,mukind,comppct_l,comppct_h,compname,compkind,runoff,tfact,wei,weg,erocl,soilslippot,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,cokey,slopelen_r,reannualpr_r,esrisymbology,kffact,mukey,Shape_Length,Shape_Area,mukey_cokey
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,886.125157041385023,11170.833669767629544,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,2324.591917347752315,46754.208334694689256,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,745.622419416518483,14174.253490905930448,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,239.675481673388617,3680.365221313467373,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,768.303588241615103,28351.298786282073706,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,3900.129235567144860,111603.886353712689015,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,5536.169080091239266,103703.742267375637311,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,828.607797417745815,11388.974937671531734,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1118.354707344964709,20339.978176565593458,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1463.285163564393542,66274.129031383199617,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1186.161293431070590,18583.258111686052871,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,2424.949160664132251,40340.644920532482502,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,439.007819179299020,4056.850693777735160,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,952.439759776545429,10515.343694081167996,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1006.264125867451185,10563.222670371511413,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,387.120366589008654,4400.081944677859610,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,492.922942286002183,3489.862587961195004,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,907.009333279452562,11034.610556467581773,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,592.026296566595647,7096.180830853262705,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,717.844920844758576,10682.968652352932622,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,480.287617469493512,6070.765074186991114,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,348.339208514960433,4835.286406336933396,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,596.996911243483964,8476.133355938034583,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,929.003529461338985,9313.522513441148476,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,936.223687816630786,12933.166150508244755,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1003.587005660887826,9471.678387488012959,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1172.180958129264582,22427.714055312200799,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,661.332481259494330,12251.320778727271318,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1109.716655237152509,12263.405005134207386,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,317.445285686689317,4169.866876106954805,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,424.606881987671102,3677.581883375868529,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1563.328558699511632,41389.648119718935050,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1073.340030126735428,19483.922721836468554,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,4968.738994728264515,199923.755621824384434,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,357.659502616860891,6430.058257914202841,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,564.944344262228242,8812.958323584809477,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,767.338609837537092,11141.149411382490143,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,733.063315955598227,9323.085975513342419,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,6716.856834299242109,130950.114597029212746,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,820.062667137815197,14182.478850784636961,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1385.212244002946591,22085.894103778387944,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1549.848984009614924,32015.855974835809320,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1660.645997881288849,25632.759263025651308,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1434.608532299712124,30745.202041952896252,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,388.714485006897064,9794.479456012995797,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1188.989778133021218,27470.693586764664360,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,705.416628952017845,15294.433668690078775,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,2099.282105414007219,85266.371183782277512,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,1036.091037649549889,25990.245558241949766,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,872.888416628712889,17139.859494182586786,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,662.512315166828557,11705.114999869339954,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,830.903387478858008,17095.736706660401978,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,689.914131221979460,23523.428484389572986,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,492.972777889469455,5627.904704970564126,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,299.729857768511863,3381.249566191652775,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,800.224655909239232,15642.683642861013141,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,616.292566492955757,12328.305112938323873,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,397.826535742382077,8723.292978833718735,727352_25787915
CA612,729,"Bonneyridge sandy loam, 30 to 50 percent slopes",Consociation,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787915,,,Inceptisols,0.200000002980232,727352,963.435523363433049,16603.843119902900071,727352_25787915
